,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.9825745",,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:49610895",,1473116068,"2016-09-05 22:54:28.748 +0000 Tag=""OmronCJ.PLC1.Qual_conv.Drv_Mtr_Temp"" Value=""40.9825745"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:49360359",,1473113759,"2016-09-05 22:16:00.376 +0000 Tag=""MODBUS.ROBOT.Velocity_Wrst2"" Value=""0"" Quality=""good"" ","RS5cSplunk1"
,,,,3526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:49278593",,1473113006,"2016-09-05 22:03:26.963 +0000 Tag=""MODBUS.ROBOT.Position_Wrst1"" Value=""3526"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,1211,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:49275243",,1473112976,"2016-09-05 22:02:56.551 +0000 Tag=""MODBUS.ROBOT.Velocity_Base"" Value=""1211"" Quality=""good"" ","RS5cSplunk1"
,,5963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:49135338",,1473111689,"2016-09-05 21:41:29.767 +0000 Tag=""MODBUS.ROBOT.Position_Elbow"" Value=""5963"" Quality=""good"" ","RS5cSplunk1"
,,,2619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:49116024",,1473111511,"2016-09-05 21:38:32.317 +0000 Tag=""MODBUS.ROBOT.Position_Sholder"" Value=""2619"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:49097286",,1473111339,"2016-09-05 21:35:39.427 +0000 Tag=""OmronCJ.PLC1.Qual_conv.Drv_Mtr_Current"" Value=""80"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.0522156",,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:49077877",,1473111160,"2016-09-05 21:32:40.957 +0000 Tag=""OmronCJ.PLC1.Qual_conv.Drv_Mtr_Temp"" Value=""40.0522156"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,"1.00381076",,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:49005374",,1473110492,"2016-09-05 21:21:32.729 +0000 Tag=""OmronCJ.PLC1.Pnuematic.Flow"" Value=""1.00381076"" Quality=""good"" ","RS5cSplunk1"
,,,,,3696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48973253",,1473110196,"2016-09-05 21:16:37.152 +0000 Tag=""MODBUS.ROBOT.Position_Wrst2"" Value=""3696"" Quality=""good"" ","RS5cSplunk1"
,,,,,,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48934847",,1473109843,"2016-09-05 21:10:44.282 +0000 Tag=""MODBUS.ROBOT.Position_Wrst3"" Value=""794"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,"1.00910687",,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48905710",,1473109574,"2016-09-05 21:06:15.056 +0000 Tag=""OmronCJ.PLC1.Pnuematic.Flow"" Value=""1.00910687"" Quality=""good"" ","RS5cSplunk1"
,,,4377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48886377",,1473109396,"2016-09-05 21:03:17.106 +0000 Tag=""MODBUS.ROBOT.Position_Sholder"" Value=""4377"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1514.59155",,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48859235",,1473109146,"2016-09-05 20:59:07.142 +0000 Tag=""OmronCJ.PLC1.Suply_conv.Belt_speed"" Value=""1514.59155"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,"0.990002811",,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48787422",,1473108485,"2016-09-05 20:48:06.014 +0000 Tag=""OmronCJ.PLC1.Pnuematic.Flow"" Value=""0.990002811"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.0281448",,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48592005",,1473106684,"2016-09-05 20:18:05.131 +0000 Tag=""OmronCJ.PLC1.Pnuematic.Pressure"" Value=""72.0281448"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,494,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48591315",,1473106678,"2016-09-05 20:17:58.551 +0000 Tag=""MODBUS.ROBOT.Velocity_Wrst2"" Value=""494"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.915343523","kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48573602",,1473106516,"2016-09-05 20:15:15.791 +0000 Tag=""OmronCJ.PLC1.Vibration.vib_level"" Value=""0.915343523"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48565328",,1473106439,"2016-09-05 20:13:59.247 +0000 Tag=""MODBUS.ROBOT.Velocity_Sholder"" Value=""0"" Quality=""good"" ","RS5cSplunk1"
,,,3237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48452694",,1473105403,"2016-09-05 19:56:43.948 +0000 Tag=""MODBUS.ROBOT.Position_Sholder"" Value=""3237"" Quality=""good"" ","RS5cSplunk1"
,,2434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48426592",,1473105163,"2016-09-05 19:52:43.624 +0000 Tag=""MODBUS.ROBOT.Position_Elbow"" Value=""2434"" Quality=""good"" ","RS5cSplunk1"
,,,2997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48410039",,1473105010,"2016-09-05 19:50:10.515 +0000 Tag=""MODBUS.ROBOT.Position_Sholder"" Value=""2997"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48403705",,1473104951,"2016-09-05 19:49:11.702 +0000 Tag=""MODBUS.ROBOT.Temperature_Elbow"" Value=""35"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,693,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48375503",,1473104692,"2016-09-05 19:44:52.117 +0000 Tag=""MODBUS.ROBOT.Velocity_Wrst3"" Value=""693"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,961,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48349860",,1473104455,"2016-09-05 19:40:55.854 +0000 Tag=""MODBUS.ROBOT.Velocity_Wrst1"" Value=""961"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48315374",,1473104138,"2016-09-05 19:35:38.465 +0000 Tag=""MODBUS.ROBOT.Velocity_Wrst2"" Value=""0"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54608,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48311000",,1473104098,"2016-09-05 19:34:58.403 +0000 Tag=""OmronCJ.PLC1.Qual_Station.Count_Good"" Value=""54608"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48302806",,1473104023,"2016-09-05 19:33:42.869 +0000 Tag=""MODBUS.ROBOT.Velocity_Wrst3"" Value=""0"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,3654,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48289892",,1473103904,"2016-09-05 19:31:44.232 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Elbow"" Value=""3654"" Quality=""good"" ","RS5cSplunk1"
,,,,,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48288442",,1473103890,"2016-09-05 19:31:31.051 +0000 Tag=""MODBUS.ROBOT.Position_Wrst2"" Value=""702"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48260355",,1473103631,"2016-09-05 19:27:11.466 +0000 Tag=""MODBUS.ROBOT.Velocity_Elbow"" Value=""0"" Quality=""good"" ","RS5cSplunk1"
,,,,1556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48195952",,1473103038,"2016-09-05 19:17:18.273 +0000 Tag=""MODBUS.ROBOT.Position_Wrst1"" Value=""1556"" Quality=""good"" ","RS5cSplunk1"
,,,,,,4694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48111148",,1473102257,"2016-09-05 19:04:17.488 +0000 Tag=""MODBUS.ROBOT.Position_Wrst3"" Value=""4694"" Quality=""good"" ","RS5cSplunk1"
,,,,,4116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48107843",,1473102226,"2016-09-05 19:03:47.066 +0000 Tag=""MODBUS.ROBOT.Position_Wrst2"" Value=""4116"" Quality=""good"" ","RS5cSplunk1"
,,5158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48048004",,1473101676,"2016-09-05 18:54:36.455 +0000 Tag=""MODBUS.ROBOT.Position_Elbow"" Value=""5158"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.96357733","kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:48027966",,1473101491,"2016-09-05 18:51:31.394 +0000 Tag=""OmronCJ.PLC1.Vibration.vib_level"" Value=""0.96357733"" Quality=""good"" ","RS5cSplunk1"
,,,,,4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:47980581",,1473101055,"2016-09-05 18:44:15.889 +0000 Tag=""MODBUS.ROBOT.Position_Wrst2"" Value=""4632"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:47970487",,1473100962,"2016-09-05 18:42:42.594 +0000 Tag=""MODBUS.ROBOT.Robot_Current"" Value=""707"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,1287,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:47892699",,1473100245,"2016-09-05 18:30:45.693 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Base"" Value=""1287"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:47778180",,1473099189,"2016-09-05 18:13:10.112 +0000 Tag=""MODBUS.ROBOT.Robot_Current"" Value=""730"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.5008774",,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:47772091",,1473099133,"2016-09-05 18:12:13.829 +0000 Tag=""OmronCJ.PLC1.Qual_conv.Drv_Mtr_Temp"" Value=""41.5008774"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,1969,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:47712608",,1473098585,"2016-09-05 18:03:05.768 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Wrst2"" Value=""1969"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,1812,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:47689605",,1473098373,"2016-09-05 17:59:33.836 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Wrst3"" Value=""1812"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,310,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:47679701",,1473098283,"2016-09-05 17:58:03.591 +0000 Tag=""MODBUS.ROBOT.Velocity_Elbow"" Value=""310"" Quality=""good"" ","RS5cSplunk1"
,,,,,,3034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:47639824",,1473097917,"2016-09-05 17:51:57.540 +0000 Tag=""MODBUS.ROBOT.Position_Wrst3"" Value=""3034"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:47527321",,1473096880,"2016-09-05 17:34:40.210 +0000 Tag=""MODBUS.ROBOT.Velocity_Wrst2"" Value=""94"" Quality=""good"" ","RS5cSplunk1"
,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:47435023",,1473096031,"2016-09-05 17:20:31.482 +0000 Tag=""MODBUS.ROBOT.Position_Base"" Value=""1549"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,798,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:47325937",,1473095026,"2016-09-05 17:03:46.604 +0000 Tag=""MODBUS.ROBOT.Velocity_Base"" Value=""798"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,3922,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:47318993",,1473094962,"2016-09-05 17:02:42.721 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Elbow"" Value=""3922"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:47282610",,1473094628,"2016-09-05 16:57:08.101 +0000 Tag=""MODBUS.ROBOT.Velocity_Base"" Value=""0"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1514.72034",,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:47196810",,1473093838,"2016-09-05 16:43:58.686 +0000 Tag=""OmronCJ.PLC1.Suply_conv.Belt_speed"" Value=""1514.72034"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,1174,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:47188320",,1473093760,"2016-09-05 16:42:40.112 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Base"" Value=""1174"" Quality=""good"" ","RS5cSplunk1"
,,,,4378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:47058814",,1473092567,"2016-09-05 16:22:47.634 +0000 Tag=""MODBUS.ROBOT.Position_Wrst1"" Value=""4378"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,1044,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46910056",,1473091199,"2016-09-05 15:59:59.745 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Wrst2"" Value=""1044"" Quality=""good"" ","RS5cSplunk1"
,,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46892092",,1473091034,"2016-09-05 15:57:14.456 +0000 Tag=""MODBUS.ROBOT.Position_Elbow"" Value=""1763"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,496,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46890542",,1473091020,"2016-09-05 15:57:00.265 +0000 Tag=""MODBUS.ROBOT.Velocity_Base"" Value=""496"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.3417931",,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46861190",,1473090749,"2016-09-05 15:52:29.010 +0000 Tag=""OmronCJ.PLC1.Qual_conv.Drv_Mtr_Temp"" Value=""40.3417931"" Quality=""good"" ","RS5cSplunk1"
,,,,,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46833113",,1473090490,"2016-09-05 15:48:10.955 +0000 Tag=""MODBUS.ROBOT.Position_Wrst2"" Value=""666"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1512.2572",,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46822719",,1473090395,"2016-09-05 15:46:35.119 +0000 Tag=""OmronCJ.PLC1.Suply_conv.Belt_speed"" Value=""1512.2572"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,"1485.00806",,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46789472",,1473090089,"2016-09-05 15:41:29.902 +0000 Tag=""OmronCJ.PLC1.Assy_conv.belt_speed"" Value=""1485.00806"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,"1513.04248",,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46789042",,1473090085,"2016-09-05 15:41:25.852 +0000 Tag=""OmronCJ.PLC1.Assy_conv.belt_speed"" Value=""1513.04248"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,"0.990383565",,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46763595",,1473089851,"2016-09-05 15:37:31.618 +0000 Tag=""OmronCJ.PLC1.Pnuematic.Flow"" Value=""0.990383565"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1514.19983",,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46752571",,1473089750,"2016-09-05 15:35:50.212 +0000 Tag=""OmronCJ.PLC1.Qual_conv.belt_speed"" Value=""1514.19983"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,"1512.99561",,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46671269",,1473089000,"2016-09-05 15:23:20.860 +0000 Tag=""OmronCJ.PLC1.Assy_conv.belt_speed"" Value=""1512.99561"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.4869766",,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46620484",,1473088533,"2016-09-05 15:15:33.403 +0000 Tag=""OmronCJ.PLC1.Pnuematic.Pressure"" Value=""72.4869766"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.533783",,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46499718",,1473087422,"2016-09-05 14:57:02.049 +0000 Tag=""OmronCJ.PLC1.Qual_conv.Drv_Mtr_Temp"" Value=""41.533783"" Quality=""good"" ","RS5cSplunk1"
,,,,,2931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46416917",,1473086658,"2016-09-05 14:44:18.006 +0000 Tag=""MODBUS.ROBOT.Position_Wrst2"" Value=""2931"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.0999366","kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46381189",,1473086329,"2016-09-05 14:38:48.957 +0000 Tag=""OmronCJ.PLC1.Vibration.vib_level"" Value=""1.0999366"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.8331375",,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46313772",,1473085709,"2016-09-05 14:28:29.401 +0000 Tag=""OmronCJ.PLC1.Pnuematic.Pressure"" Value=""71.8331375"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,1685,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46277884",,1473085379,"2016-09-05 14:22:59.342 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Sholder"" Value=""1685"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1488.16052",,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46242124",,1473085049,"2016-09-05 14:17:29.284 +0000 Tag=""OmronCJ.PLC1.Qual_conv.belt_speed"" Value=""1488.16052"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.688446",,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46218844",,1473084834,"2016-09-05 14:13:54.311 +0000 Tag=""OmronCJ.PLC1.Pnuematic.Pressure"" Value=""71.688446"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,"1506.53796",,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46202210",,1473084681,"2016-09-05 14:11:21.193 +0000 Tag=""OmronCJ.PLC1.Assy_conv.belt_speed"" Value=""1506.53796"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,1267,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:46082143",,1473083576,"2016-09-05 13:52:56.439 +0000 Tag=""MODBUS.ROBOT.Velocity_Wrst1"" Value=""1267"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,1123,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:45797145",,1473080952,"2016-09-05 13:09:12.189 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Wrst1"" Value=""1123"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.2826996",,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:45769353",,1473080696,"2016-09-05 13:04:56.145 +0000 Tag=""OmronCJ.PLC1.Pnuematic.Pressure"" Value=""71.2826996"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,1267,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:45725212",,1473080289,"2016-09-05 12:58:09.031 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Wrst3"" Value=""1267"" Quality=""good"" ","RS5cSplunk1"
,,2234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:45689681",,1473079962,"2016-09-05 12:52:42.523 +0000 Tag=""MODBUS.ROBOT.Position_Elbow"" Value=""2234"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:45675297",,1473079829,"2016-09-05 12:50:29.685 +0000 Tag=""MODBUS.ROBOT.Velocity_Elbow"" Value=""0"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,1687,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:45559216",,1473078761,"2016-09-05 12:32:40.924 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Sholder"" Value=""1687"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,,,,,,,298,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:45483731",,1473078066,"2016-09-05 12:21:05.314 +0000 Tag=""MODBUS.ROBOT.Velocity_Wrst3"" Value=""298"" Quality=""good"" ","RS5cSplunk1"
,,,2847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:45453249",,1473077785,"2016-09-05 12:16:25.448 +0000 Tag=""MODBUS.ROBOT.Position_Sholder"" Value=""2847"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,,,1704,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:45427371",,1473077547,"2016-09-05 12:12:27.155 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Wrst1"" Value=""1704"" Quality=""good"" ","RS5cSplunk1"
,,,,,,,,,,,,,,,,3194,,,,,,,,,,,,,,,,,,,"kepware~0~63CC97F2-5494-43F2-9F92-79A2BEF58D2A","0:45321683",,1473076572,"2016-09-05 11:56:12.699 +0000 Tag=""MODBUS.ROBOT.Velocity_Max_Elbow"" Value=""3194"" Quality=""good"" ","RS5cSplunk1"
